annot_exists,annot_path,ct:cell,dataset,image_name,image_path,pct:cell_to_cellclump,exclusion,group
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-06-201805312215-zm3-0260-0602-04.xml,3.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-06-201805312215-zm3-0260-0602-04.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-06-201805312215-zm3-0260-0602-04.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-06-201805312215-zm6-0260-0602-05.xml,3.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-06-201805312215-zm6-0260-0602-05.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-06-201805312215-zm6-0260-0602-05.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-06-201805312215-zm9-0260-0602-08.xml,3.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-06-201805312215-zm9-0260-0602-08.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-06-201805312215-zm9-0260-0602-08.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-06-201805312215-zp3-0260-0601-09.xml,3.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-06-201805312215-zp3-0260-0601-09.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-06-201805312215-zp3-0260-0601-09.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-06-201805312215-zp6-0259-0601-11.xml,3.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-06-201805312215-zp6-0259-0601-11.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-06-201805312215-zp6-0259-0601-11.jpeg,,,validation
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-06-201805312215-zp9-0259-0602-09.xml,3.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-06-201805312215-zp9-0259-0602-09.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-06-201805312215-zp9-0259-0602-09.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-06-201806011129-z_0-0270-0604-10.xml,5.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-06-201806011129-z_0-0270-0604-10.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-06-201806011129-z_0-0270-0604-10.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-06-201806011129-zm3-0270-0604-09.xml,5.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-06-201806011129-zm3-0270-0604-09.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-06-201806011129-zm3-0270-0604-09.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-06-201806011129-zm6-0270-0604-11.xml,5.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-06-201806011129-zm6-0270-0604-11.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-06-201806011129-zm6-0270-0604-11.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-06-201806011129-zm9-0270-0604-08.xml,5.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-06-201806011129-zm9-0270-0604-08.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-06-201806011129-zm9-0270-0604-08.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-06-201806011129-zp3-0270-0604-09.xml,5.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-06-201806011129-zp3-0270-0604-09.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-06-201806011129-zp3-0270-0604-09.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-06-201806011129-zp6-0269-0604-09.xml,5.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-06-201806011129-zp6-0269-0604-09.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-06-201806011129-zp6-0269-0604-09.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-06-201806011129-zp9-0269-0604-07.xml,5.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-06-201806011129-zp9-0269-0604-07.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-06-201806011129-zp9-0269-0604-07.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-06-201806011710-z_0-0260-0610-04.xml,3.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-06-201806011710-z_0-0260-0610-04.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-06-201806011710-z_0-0260-0610-04.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-06-201806011710-zm3-0260-0610-03.xml,3.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-06-201806011710-zm3-0260-0610-03.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-06-201806011710-zm3-0260-0610-03.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-06-201806011710-zm6-0260-0610-03.xml,3.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-06-201806011710-zm6-0260-0610-03.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-06-201806011710-zm6-0260-0610-03.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-06-201806011710-zm9-0261-0610-06.xml,3.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-06-201806011710-zm9-0261-0610-06.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-06-201806011710-zm9-0261-0610-06.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-06-201806011710-zp3-0260-0610-04.xml,3.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-06-201806011710-zp3-0260-0610-04.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-06-201806011710-zp3-0260-0610-04.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-06-201806011710-zp6-0260-0610-05.xml,3.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-06-201806011710-zp6-0260-0610-05.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-06-201806011710-zp6-0260-0610-05.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-06-201806011710-zp9-0260-0610-06.xml,3.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-06-201806011710-zp9-0260-0610-06.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-06-201806011710-zp9-0260-0610-06.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201805311723-z_0-0268-0847-07.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201805311723-z_0-0268-0847-07.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201805311723-z_0-0268-0847-07.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201805311723-zm3-0268-0847-05.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201805311723-zm3-0268-0847-05.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201805311723-zm3-0268-0847-05.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201805311723-zm6-0268-0847-07.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201805311723-zm6-0268-0847-07.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201805311723-zm6-0268-0847-07.jpeg,,,validation
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201805311723-zm9-0268-0847-06.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201805311723-zm9-0268-0847-06.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201805311723-zm9-0268-0847-06.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201805311723-zp3-0268-0847-05.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201805311723-zp3-0268-0847-05.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201805311723-zp3-0268-0847-05.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201805311723-zp6-0267-0846-11.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201805311723-zp6-0267-0846-11.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201805311723-zp6-0267-0846-11.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201805311723-zp9-0267-0846-11.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201805311723-zp9-0267-0846-11.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201805311723-zp9-0267-0846-11.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201805312215-z_0-0259-0855-04.xml,7.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201805312215-z_0-0259-0855-04.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201805312215-z_0-0259-0855-04.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201805312215-zm3-0259-0855-07.xml,7.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201805312215-zm3-0259-0855-07.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201805312215-zm3-0259-0855-07.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201805312215-zm6-0259-0855-07.xml,7.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201805312215-zm6-0259-0855-07.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201805312215-zm6-0259-0855-07.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201805312215-zm9-0259-0855-07.xml,7.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201805312215-zm9-0259-0855-07.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201805312215-zm9-0259-0855-07.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201805312215-zp3-0259-0855-04.xml,7.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201805312215-zp3-0259-0855-04.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201805312215-zp3-0259-0855-04.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201805312215-zp6-0259-0855-04.xml,7.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201805312215-zp6-0259-0855-04.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201805312215-zp6-0259-0855-04.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201805312215-zp9-0259-0854-02.xml,7.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201805312215-zp9-0259-0854-02.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201805312215-zp9-0259-0854-02.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806011129-z_0-0269-0858-08.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806011129-z_0-0269-0858-08.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806011129-z_0-0269-0858-08.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806011129-zm3-0269-0858-08.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806011129-zm3-0269-0858-08.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806011129-zm3-0269-0858-08.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806011129-zm6-0269-0858-07.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806011129-zm6-0269-0858-07.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806011129-zm6-0269-0858-07.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806011129-zm9-0269-0858-09.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806011129-zm9-0269-0858-09.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806011129-zm9-0269-0858-09.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806011129-zp3-0269-0857-07.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806011129-zp3-0269-0857-07.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806011129-zp3-0269-0857-07.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806011129-zp6-0269-0858-11.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806011129-zp6-0269-0858-11.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806011129-zp6-0269-0858-11.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806011129-zp9-0269-0858-10.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806011129-zp9-0269-0858-10.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806011129-zp9-0269-0858-10.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806011710-z_0-0260-0863-09.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806011710-z_0-0260-0863-09.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806011710-z_0-0260-0863-09.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806011710-zm3-0261-0863-11.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806011710-zm3-0261-0863-11.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806011710-zm3-0261-0863-11.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806011710-zm6-0261-0863-10.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806011710-zm6-0261-0863-10.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806011710-zm6-0261-0863-10.jpeg,,,validation
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806011710-zm9-0261-0863-11.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806011710-zm9-0261-0863-11.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806011710-zm9-0261-0863-11.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806011710-zp3-0260-0863-10.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806011710-zp3-0260-0863-10.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806011710-zp3-0260-0863-10.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806011710-zp6-0260-0864-11.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806011710-zp6-0260-0864-11.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806011710-zp6-0260-0864-11.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806011710-zp9-0261-0864-10.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806011710-zp9-0261-0864-10.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806011710-zp9-0261-0864-10.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806020005-z_0-0265-0847-07.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806020005-z_0-0265-0847-07.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806020005-z_0-0265-0847-07.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806020005-zm3-0265-0846-05.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806020005-zm3-0265-0846-05.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806020005-zm3-0265-0846-05.jpeg,,,validation
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806020005-zm6-0265-0846-03.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806020005-zm6-0265-0846-03.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806020005-zm6-0265-0846-03.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806020005-zm9-0266-0846-04.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806020005-zm9-0266-0846-04.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806020005-zm9-0266-0846-04.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806020005-zp3-0265-0846-04.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806020005-zp3-0265-0846-04.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806020005-zp3-0265-0846-04.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806020005-zp6-0265-0846-08.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806020005-zp6-0265-0846-08.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806020005-zp6-0265-0846-08.jpeg,,,validation
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806020005-zp9-0265-0846-08.xml,4.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806020005-zp9-0265-0846-08.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806020005-zp9-0265-0846-08.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806021115-z_0-0264-0851-10.xml,3.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806021115-z_0-0264-0851-10.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806021115-z_0-0264-0851-10.jpeg,,,validation
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806021115-zm3-0264-0851-11.xml,3.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806021115-zm3-0264-0851-11.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806021115-zm3-0264-0851-11.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806021115-zm6-0264-0851-11.xml,3.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806021115-zm6-0264-0851-11.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806021115-zm6-0264-0851-11.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806021115-zm9-0264-0852-10.xml,3.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806021115-zm9-0264-0852-10.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806021115-zm9-0264-0852-10.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806021115-zp3-0264-0852-12.xml,3.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806021115-zp3-0264-0852-12.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806021115-zp3-0264-0852-12.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806021115-zp6-0264-0852-11.xml,3.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806021115-zp6-0264-0852-11.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806021115-zp6-0264-0852-11.jpeg,,,validation
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-08-201806021115-zp9-0264-0851-10.xml,3.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-08-201806021115-zp9-0264-0851-10.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-08-201806021115-zp9-0264-0851-10.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-11-201805311723-z_0-0267-1100-11.xml,5.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-11-201805311723-z_0-0267-1100-11.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-11-201805311723-z_0-0267-1100-11.jpeg,,,training
True,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_006_APT_020-1nMQuiz-02-11-201805311723-zm3-0267-1100-12.xml,5.0,dataset03,BF_ST_006_APT_020-1nMQuiz-02-11-201805311723-zm3-0267-1100-12.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_006_APT_020-1nMQuiz-02-11-201805311723-zm3-0267-1100-12.jpeg,,,training
